"scenario","year","variable","value","units"
"SSP370_CO2",1985,"Tgav",0.559238014204943,"degC"
"SSP370_CO2",1986,"Tgav",0.606632325915374,"degC"
"SSP370_CO2",1987,"Tgav",0.647966574380365,"degC"
"SSP370_CO2",1988,"Tgav",0.688464127949688,"degC"
"SSP370_CO2",1989,"Tgav",0.726874087026284,"degC"
"SSP370_CO2",1990,"Tgav",0.761473113810311,"degC"
"SSP370_CO2",1991,"Tgav",0.70986366460367,"degC"
"SSP370_CO2",1992,"Tgav",0.621683527877757,"degC"
"SSP370_CO2",1993,"Tgav",0.624217097066584,"degC"
"SSP370_CO2",1994,"Tgav",0.685445827634919,"degC"
"SSP370_CO2",1995,"Tgav",0.757287796980018,"degC"
"SSP370_CO2",1996,"Tgav",0.820859268399942,"degC"
"SSP370_CO2",1997,"Tgav",0.870437882786596,"degC"
"SSP370_CO2",1998,"Tgav",0.917432294940021,"degC"
"SSP370_CO2",1999,"Tgav",0.966674218118192,"degC"
"SSP370_CO2",2000,"Tgav",1.01111536648202,"degC"
"SSP370_CO2",2001,"Tgav",1.05031602918777,"degC"
"SSP370_CO2",2002,"Tgav",1.08280244505693,"degC"
"SSP370_CO2",2003,"Tgav",1.11102583173426,"degC"
"SSP370_CO2",2004,"Tgav",1.13983917491282,"degC"
"SSP370_CO2",2005,"Tgav",1.16286952944692,"degC"
"SSP370_CO2",2006,"Tgav",1.17485181890079,"degC"
"SSP370_CO2",2007,"Tgav",1.18764179517173,"degC"
"SSP370_CO2",2008,"Tgav",1.20548550007239,"degC"
"SSP370_CO2",2009,"Tgav",1.22724725855964,"degC"
"SSP370_CO2",2010,"Tgav",1.25085596026664,"degC"
"SSP370_CO2",2011,"Tgav",1.2748399889174,"degC"
"SSP370_CO2",2012,"Tgav",1.29771502349794,"degC"
"SSP370_CO2",2013,"Tgav",1.32255190173927,"degC"
"SSP370_CO2",2014,"Tgav",1.34618179498788,"degC"
"SSP370_CO2",2015,"Tgav",1.37916874584737,"degC"
"SSP370_CO2",2016,"Tgav",1.41193961009445,"degC"
"SSP370_CO2",2017,"Tgav",1.44351030698114,"degC"
"SSP370_CO2",2018,"Tgav",1.47462257563562,"degC"
"SSP370_CO2",2019,"Tgav",1.50567846332362,"degC"
"SSP370_CO2",2020,"Tgav",1.53690434372943,"degC"
"SSP370_CO2",2021,"Tgav",1.56752982774139,"degC"
"SSP370_CO2",2022,"Tgav",1.60014448838901,"degC"
"SSP370_CO2",2023,"Tgav",1.63904847044397,"degC"
"SSP370_CO2",2024,"Tgav",1.68707347290055,"degC"
"SSP370_CO2",2025,"Tgav",1.74577574835549,"degC"
"SSP370_CO2",2026,"Tgav",1.81587872684248,"degC"
"SSP370_CO2",2027,"Tgav",1.89752973635931,"degC"
"SSP370_CO2",2028,"Tgav",1.99047308977294,"degC"
"SSP370_CO2",2029,"Tgav",2.09417670370686,"degC"
"SSP370_CO2",2030,"Tgav",2.20792750718634,"degC"
"SSP370_CO2",2031,"Tgav",2.33087676788667,"degC"
"SSP370_CO2",2032,"Tgav",2.45921223209482,"degC"
"SSP370_CO2",2033,"Tgav",2.58748463208406,"degC"
"SSP370_CO2",2034,"Tgav",2.71216855629281,"degC"
"SSP370_CO2",2035,"Tgav",2.8311909717769,"degC"
"SSP370_CO2",2036,"Tgav",2.94328577360459,"degC"
"SSP370_CO2",2037,"Tgav",3.04766061425569,"degC"
"SSP370_CO2",2038,"Tgav",3.14380555476794,"degC"
"SSP370_CO2",2039,"Tgav",3.23137652446728,"degC"
"SSP370_CO2",2040,"Tgav",3.31012099788387,"degC"
"SSP370_CO2",2041,"Tgav",3.37964518906344,"degC"
"SSP370_CO2",2042,"Tgav",3.44096321752161,"degC"
"SSP370_CO2",2043,"Tgav",3.49603382067523,"degC"
"SSP370_CO2",2044,"Tgav",3.54631781012847,"degC"
"SSP370_CO2",2045,"Tgav",3.5928170345937,"degC"
"SSP370_CO2",2046,"Tgav",3.63625534326959,"degC"
"SSP370_CO2",2047,"Tgav",3.67717547512139,"degC"
"SSP370_CO2",2048,"Tgav",3.71599609820185,"degC"
"SSP370_CO2",2049,"Tgav",3.75304757047833,"degC"
"SSP370_CO2",2050,"Tgav",3.788595458935,"degC"
"SSP370_CO2",2051,"Tgav",3.82292644497632,"degC"
"SSP370_CO2",2052,"Tgav",3.85621044861532,"degC"
"SSP370_CO2",2053,"Tgav",3.88858134966976,"degC"
"SSP370_CO2",2054,"Tgav",3.92015591451849,"degC"
"SSP370_CO2",2055,"Tgav",3.95103548925857,"degC"
"SSP370_CO2",2056,"Tgav",3.9813080496246,"degC"
"SSP370_CO2",2057,"Tgav",4.01105015685782,"degC"
"SSP370_CO2",2058,"Tgav",4.04032866315334,"degC"
"SSP370_CO2",2059,"Tgav",4.06920218679098,"degC"
"SSP370_CO2",2060,"Tgav",4.09772243053433,"degC"
"SSP370_CO2",2061,"Tgav",4.12595836910667,"degC"
"SSP370_CO2",2062,"Tgav",4.15394782087972,"degC"
"SSP370_CO2",2063,"Tgav",4.18172011451403,"degC"
"SSP370_CO2",2064,"Tgav",4.20930263955919,"degC"
"SSP370_CO2",2065,"Tgav",4.23672065232663,"degC"
"SSP370_CO2",2066,"Tgav",4.26399718744167,"degC"
"SSP370_CO2",2067,"Tgav",4.29115312761242,"degC"
"SSP370_CO2",2068,"Tgav",4.31820732025218,"degC"
"SSP370_CO2",2069,"Tgav",4.34517674082205,"degC"
"SSP370_CO2",2070,"Tgav",4.37207667020518,"degC"
"SSP370_CO2",2071,"Tgav",4.3989094473889,"degC"
"SSP370_CO2",2072,"Tgav",4.42569160168483,"degC"
"SSP370_CO2",2073,"Tgav",4.45243809243604,"degC"
"SSP370_CO2",2074,"Tgav",4.47916108279112,"degC"
"SSP370_CO2",2075,"Tgav",4.50587090663539,"degC"
"SSP370_CO2",2076,"Tgav",4.53257650009816,"degC"
"SSP370_CO2",2077,"Tgav",4.55928567328002,"degC"
"SSP370_CO2",2078,"Tgav",4.5860052882459,"degC"
"SSP370_CO2",2079,"Tgav",4.61274139482703,"degC"
"SSP370_CO2",2080,"Tgav",4.63949934830897,"degC"
"SSP370_CO2",2081,"Tgav",4.66634479407743,"degC"
"SSP370_CO2",2082,"Tgav",4.69326783434734,"degC"
"SSP370_CO2",2083,"Tgav",4.72025721009668,"degC"
"SSP370_CO2",2084,"Tgav",4.74730800078567,"degC"
"SSP370_CO2",2085,"Tgav",4.77441810200077,"degC"
"SSP370_CO2",2086,"Tgav",4.80158696183857,"degC"
"SSP370_CO2",2087,"Tgav",4.82881514017701,"degC"
"SSP370_CO2",2088,"Tgav",4.85610401870465,"degC"
"SSP370_CO2",2089,"Tgav",4.88345520952296,"degC"
"SSP370_CO2",2090,"Tgav",4.91087018679271,"degC"
"SSP370_CO2",2091,"Tgav",4.93845656325098,"degC"
"SSP370_CO2",2092,"Tgav",4.96620308075924,"degC"
"SSP370_CO2",2093,"Tgav",4.99409129367706,"degC"
"SSP370_CO2",2094,"Tgav",5.02211102808121,"degC"
"SSP370_CO2",2095,"Tgav",5.05025590184551,"degC"
"SSP370_CO2",2096,"Tgav",5.0785215581415,"degC"
"SSP370_CO2",2097,"Tgav",5.10690476931936,"degC"
"SSP370_CO2",2098,"Tgav",5.13540296567743,"degC"
"SSP370_CO2",2099,"Tgav",5.1640139979107,"degC"
"SSP370_CO2",2100,"Tgav",5.19273603161173,"degC"
"SSP370_CO2",2101,"Tgav",5.22130171666315,"degC"
"SSP370_CO2",2102,"Tgav",5.24964475375663,"degC"
"SSP370_CO2",2103,"Tgav",5.27771587990673,"degC"
"SSP370_CO2",2104,"Tgav",5.30547678195955,"degC"
"SSP370_CO2",2105,"Tgav",5.33290194889638,"degC"
"SSP370_CO2",2106,"Tgav",5.35997471508874,"degC"
"SSP370_CO2",2107,"Tgav",5.38668475131419,"degC"
"SSP370_CO2",2108,"Tgav",5.41302618457492,"degC"
"SSP370_CO2",2109,"Tgav",5.43899627256412,"degC"
"SSP370_CO2",2110,"Tgav",5.46459457000911,"degC"
"SSP370_CO2",2111,"Tgav",5.48982237883852,"degC"
"SSP370_CO2",2112,"Tgav",5.51468231308225,"degC"
"SSP370_CO2",2113,"Tgav",5.539177951306,"degC"
"SSP370_CO2",2114,"Tgav",5.56331358087757,"degC"
"SSP370_CO2",2115,"Tgav",5.58709400709103,"degC"
"SSP370_CO2",2116,"Tgav",5.61052447022672,"degC"
"SSP370_CO2",2117,"Tgav",5.63361053698533,"degC"
"SSP370_CO2",2118,"Tgav",5.65635790798955,"degC"
"SSP370_CO2",2119,"Tgav",5.67877231042347,"degC"
"SSP370_CO2",2120,"Tgav",5.70085946534358,"degC"
"SSP370_CO2",2121,"Tgav",5.72262506480546,"degC"
"SSP370_CO2",2122,"Tgav",5.74407474492765,"degC"
"SSP370_CO2",2123,"Tgav",5.76521405508673,"degC"
"SSP370_CO2",2124,"Tgav",5.78604846988534,"degC"
"SSP370_CO2",2125,"Tgav",5.806583361587,"degC"
"SSP370_CO2",2126,"Tgav",5.82682396262702,"degC"
"SSP370_CO2",2127,"Tgav",5.84677536698347,"degC"
"SSP370_CO2",2128,"Tgav",5.86644253368474,"degC"
"SSP370_CO2",2129,"Tgav",5.88583028381352,"degC"
"SSP370_CO2",2130,"Tgav",5.90494329649341,"degC"
"SSP370_CO2",2131,"Tgav",5.92378611228111,"degC"
"SSP370_CO2",2132,"Tgav",5.9423631443405,"degC"
"SSP370_CO2",2133,"Tgav",5.96067869054025,"degC"
"SSP370_CO2",2134,"Tgav",5.97873691091258,"degC"
"SSP370_CO2",2135,"Tgav",5.9965418077933,"degC"
"SSP370_CO2",2136,"Tgav",6.01409723378139,"degC"
"SSP370_CO2",2137,"Tgav",6.03140690586418,"degC"
"SSP370_CO2",2138,"Tgav",6.04847441008525,"degC"
"SSP370_CO2",2139,"Tgav",6.06530321112294,"degC"
"SSP370_CO2",2140,"Tgav",6.08189665876548,"degC"
"SSP370_CO2",2141,"Tgav",6.09825799601618,"degC"
"SSP370_CO2",2142,"Tgav",6.1143903568147,"degC"
"SSP370_CO2",2143,"Tgav",6.13029677220753,"degC"
"SSP370_CO2",2144,"Tgav",6.14598017427723,"degC"
"SSP370_CO2",2145,"Tgav",6.16144339718649,"degC"
"SSP370_CO2",2146,"Tgav",6.17668918600376,"degC"
"SSP370_CO2",2147,"Tgav",6.19172019794323,"degC"
"SSP370_CO2",2148,"Tgav",6.20653899337089,"degC"
"SSP370_CO2",2149,"Tgav",6.22114802569708,"degC"
"SSP370_CO2",2150,"Tgav",6.23554964863072,"degC"
"SSP370_CO2",2151,"Tgav",6.24974614034491,"degC"
"SSP370_CO2",2152,"Tgav",6.26374197331913,"degC"
"SSP370_CO2",2153,"Tgav",6.27754333627794,"degC"
"SSP370_CO2",2154,"Tgav",6.29115537258465,"degC"
"SSP370_CO2",2155,"Tgav",6.30458222193772,"degC"
"SSP370_CO2",2156,"Tgav",6.31782736972646,"degC"
"SSP370_CO2",2157,"Tgav",6.33089384392558,"degC"
"SSP370_CO2",2158,"Tgav",6.34378432790191,"degC"
"SSP370_CO2",2159,"Tgav",6.35650123766084,"degC"
"SSP370_CO2",2160,"Tgav",6.36904677660423,"degC"
"SSP370_CO2",2161,"Tgav",6.38142297184549,"degC"
"SSP370_CO2",2162,"Tgav",6.39363169604161,"degC"
"SSP370_CO2",2163,"Tgav",6.40567469247805,"degC"
"SSP370_CO2",2164,"Tgav",6.41755361096724,"degC"
"SSP370_CO2",2165,"Tgav",6.42927005387139,"degC"
"SSP370_CO2",2166,"Tgav",6.4408255794822,"degC"
"SSP370_CO2",2167,"Tgav",6.45222179597004,"degC"
"SSP370_CO2",2168,"Tgav",6.46346039330174,"degC"
"SSP370_CO2",2169,"Tgav",6.47454298539004,"degC"
"SSP370_CO2",2170,"Tgav",6.48547098607514,"degC"
"SSP370_CO2",2171,"Tgav",6.49624561750878,"degC"
"SSP370_CO2",2172,"Tgav",6.50686802152194,"degC"
"SSP370_CO2",2173,"Tgav",6.51733930308831,"degC"
"SSP370_CO2",2174,"Tgav",6.52766047239994,"degC"
"SSP370_CO2",2175,"Tgav",6.53783241261347,"degC"
"SSP370_CO2",2176,"Tgav",6.54785591128923,"degC"
"SSP370_CO2",2177,"Tgav",6.55773170824257,"degC"
"SSP370_CO2",2178,"Tgav",6.56746053900072,"degC"
"SSP370_CO2",2179,"Tgav",6.57704314476401,"degC"
"SSP370_CO2",2180,"Tgav",6.58648023145354,"degC"
"SSP370_CO2",2181,"Tgav",6.59577242833685,"degC"
"SSP370_CO2",2182,"Tgav",6.60492030881119,"degC"
"SSP370_CO2",2183,"Tgav",6.61392441485713,"degC"
"SSP370_CO2",2184,"Tgav",6.62278525284805,"degC"
"SSP370_CO2",2185,"Tgav",6.63150331054601,"degC"
"SSP370_CO2",2186,"Tgav",6.64007921156014,"degC"
"SSP370_CO2",2187,"Tgav",6.6485137197574,"degC"
"SSP370_CO2",2188,"Tgav",6.65680752058516,"degC"
"SSP370_CO2",2189,"Tgav",6.66496113676278,"degC"
"SSP370_CO2",2190,"Tgav",6.67297497137291,"degC"
"SSP370_CO2",2191,"Tgav",6.68084935942698,"degC"
"SSP370_CO2",2192,"Tgav",6.6885845884695,"degC"
"SSP370_CO2",2193,"Tgav",6.69618091343132,"degC"
"SSP370_CO2",2194,"Tgav",6.70363857210744,"degC"
"SSP370_CO2",2195,"Tgav",6.71095801059778,"degC"
"SSP370_CO2",2196,"Tgav",6.71813993540328,"degC"
"SSP370_CO2",2197,"Tgav",6.72518500047492,"degC"
"SSP370_CO2",2198,"Tgav",6.73209363886056,"degC"
"SSP370_CO2",2199,"Tgav",6.73886608906713,"degC"
"SSP370_CO2",2200,"Tgav",6.745502475535,"degC"
"SSP370_CO2",2201,"Tgav",6.75200288033965,"degC"
"SSP370_CO2",2202,"Tgav",6.75836736239275,"degC"
"SSP370_CO2",2203,"Tgav",6.76459595416207,"degC"
"SSP370_CO2",2204,"Tgav",6.77068867722671,"degC"
"SSP370_CO2",2205,"Tgav",6.7766455572779,"degC"
"SSP370_CO2",2206,"Tgav",6.78246663859316,"degC"
"SSP370_CO2",2207,"Tgav",6.78815198850859,"degC"
"SSP370_CO2",2208,"Tgav",6.79370168758748,"degC"
"SSP370_CO2",2209,"Tgav",6.79911583827416,"degC"
"SSP370_CO2",2210,"Tgav",6.80439458690529,"degC"
"SSP370_CO2",2211,"Tgav",6.80953810984858,"degC"
"SSP370_CO2",2212,"Tgav",6.81454658923122,"degC"
"SSP370_CO2",2213,"Tgav",6.81942019854267,"degC"
"SSP370_CO2",2214,"Tgav",6.82415909871659,"degC"
"SSP370_CO2",2215,"Tgav",6.82878693876345,"degC"
"SSP370_CO2",2216,"Tgav",6.83323673112937,"degC"
"SSP370_CO2",2217,"Tgav",6.83757053389405,"degC"
"SSP370_CO2",2218,"Tgav",6.84177658667034,"degC"
"SSP370_CO2",2219,"Tgav",6.84584652430888,"degC"
"SSP370_CO2",2220,"Tgav",6.84978130301784,"degC"
"SSP370_CO2",2221,"Tgav",6.85358177969694,"degC"
"SSP370_CO2",2222,"Tgav",6.85724814473139,"degC"
"SSP370_CO2",2223,"Tgav",6.86078048954472,"degC"
"SSP370_CO2",2224,"Tgav",6.86417889443146,"degC"
"SSP370_CO2",2225,"Tgav",6.86744341917239,"degC"
"SSP370_CO2",2226,"Tgav",6.87057410085835,"degC"
"SSP370_CO2",2227,"Tgav",6.87357094382285,"degC"
"SSP370_CO2",2228,"Tgav",6.876433903384,"degC"
"SSP370_CO2",2229,"Tgav",6.87916286959262,"degC"
"SSP370_CO2",2230,"Tgav",6.88175765372848,"degC"
"SSP370_CO2",2231,"Tgav",6.88421797831177,"degC"
"SSP370_CO2",2232,"Tgav",6.88654347068143,"degC"
"SSP370_CO2",2233,"Tgav",6.88873365984677,"degC"
"SSP370_CO2",2234,"Tgav",6.89078797619015,"degC"
"SSP370_CO2",2235,"Tgav",6.89270575360121,"degC"
"SSP370_CO2",2236,"Tgav",6.89448624100248,"degC"
"SSP370_CO2",2237,"Tgav",6.89612862553012,"degC"
"SSP370_CO2",2238,"Tgav",6.89763205925969,"degC"
"SSP370_CO2",2239,"Tgav",6.89899568407438,"degC"
"SSP370_CO2",2240,"Tgav",6.90021865295337,"degC"
"SSP370_CO2",2241,"Tgav",6.90130014751801,"degC"
"SSP370_CO2",2242,"Tgav",6.90223939221369,"degC"
"SSP370_CO2",2243,"Tgav",6.90303566567017,"degC"
"SSP370_CO2",2244,"Tgav",6.90368830977999,"degC"
"SSP370_CO2",2245,"Tgav",6.90419673746083,"degC"
"SSP370_CO2",2246,"Tgav",6.90456043585235,"degC"
"SSP370_CO2",2247,"Tgav",6.90477896340786,"degC"
"SSP370_CO2",2248,"Tgav",6.90485194373541,"degC"
"SSP370_CO2",2249,"Tgav",6.90477905847716,"degC"
"SSP370_CO2",2250,"Tgav",6.90456004024509,"degC"
"SSP370_CO2",2251,"Tgav",6.90404901744271,"degC"
"SSP370_CO2",2252,"Tgav",6.90331322083816,"degC"
"SSP370_CO2",2253,"Tgav",6.90243154121773,"degC"
"SSP370_CO2",2254,"Tgav",6.90145469200029,"degC"
"SSP370_CO2",2255,"Tgav",6.90041606369113,"degC"
"SSP370_CO2",2256,"Tgav",6.89933850308443,"degC"
"SSP370_CO2",2257,"Tgav",6.89823803166366,"degC"
"SSP370_CO2",2258,"Tgav",6.89712604161354,"degC"
"SSP370_CO2",2259,"Tgav",6.89601067478412,"degC"
"SSP370_CO2",2260,"Tgav",6.8948977326133,"degC"
"SSP370_CO2",2261,"Tgav",6.89379129968992,"degC"
"SSP370_CO2",2262,"Tgav",6.89269418385122,"degC"
"SSP370_CO2",2263,"Tgav",6.89160823423915,"degC"
"SSP370_CO2",2264,"Tgav",6.89053457563431,"degC"
"SSP370_CO2",2265,"Tgav",6.88947378379065,"degC"
"SSP370_CO2",2266,"Tgav",6.88842601837778,"degC"
"SSP370_CO2",2267,"Tgav",6.88739112485998,"degC"
"SSP370_CO2",2268,"Tgav",6.88636871322109,"degC"
"SSP370_CO2",2269,"Tgav",6.88535821918695,"degC"
"SSP370_CO2",2270,"Tgav",6.8843589520581,"degC"
"SSP370_CO2",2271,"Tgav",6.88337013219279,"degC"
"SSP370_CO2",2272,"Tgav",6.88239092041905,"degC"
"SSP370_CO2",2273,"Tgav",6.88142044110571,"degC"
"SSP370_CO2",2274,"Tgav",6.8804578002203,"degC"
"SSP370_CO2",2275,"Tgav",6.87950209943298,"degC"
"SSP370_CO2",2276,"Tgav",6.87855244702615,"degC"
"SSP370_CO2",2277,"Tgav",6.87760796624528,"degC"
"SSP370_CO2",2278,"Tgav",6.87666780160547,"degC"
"SSP370_CO2",2279,"Tgav",6.8757311235608,"degC"
"SSP370_CO2",2280,"Tgav",6.87479713186133,"degC"
"SSP370_CO2",2281,"Tgav",6.8738650578589,"degC"
"SSP370_CO2",2282,"Tgav",6.87293416597265,"degC"
"SSP370_CO2",2283,"Tgav",6.87200375448514,"degC"
"SSP370_CO2",2284,"Tgav",6.87107315580818,"degC"
"SSP370_CO2",2285,"Tgav",6.87014173617287,"degC"
"SSP370_CO2",2286,"Tgav",6.86920889506145,"degC"
"SSP370_CO2",2287,"Tgav",6.86827406446359,"degC"
"SSP370_CO2",2288,"Tgav",6.86733670797391,"degC"
"SSP370_CO2",2289,"Tgav",6.86639631976,"degC"
"SSP370_CO2",2290,"Tgav",6.86545242343322,"degC"
"SSP370_CO2",2291,"Tgav",6.86450457085099,"degC"
"SSP370_CO2",2292,"Tgav",6.86355234087538,"degC"
"SSP370_CO2",2293,"Tgav",6.86259533810915,"degC"
"SSP370_CO2",2294,"Tgav",6.86163319162751,"degC"
"SSP370_CO2",2295,"Tgav",6.86066555344256,"degC"
"SSP370_CO2",2296,"Tgav",6.85969209707421,"degC"
"SSP370_CO2",2297,"Tgav",6.85871251626976,"degC"
"SSP370_CO2",2298,"Tgav",6.85772652381516,"degC"
"SSP370_CO2",2299,"Tgav",6.85673385041073,"degC"
"SSP370_CO2",2300,"Tgav",6.85573424360092,"degC"
"SSP245_N2O",1850,"Ca",284.20440303028,"ppmv CO2"
"SSP245_N2O",1851,"Ca",284.416504591648,"ppmv CO2"
"SSP245_N2O",1852,"Ca",284.619478993891,"ppmv CO2"
"SSP245_N2O",1853,"Ca",284.837667042056,"ppmv CO2"
"SSP245_N2O",1854,"Ca",285.074361949939,"ppmv CO2"
"SSP245_N2O",1855,"Ca",285.305200218061,"ppmv CO2"
"SSP245_N2O",1856,"Ca",285.529611922044,"ppmv CO2"
"SSP245_N2O",1857,"Ca",285.736094537586,"ppmv CO2"
"SSP245_N2O",1858,"Ca",285.889064315823,"ppmv CO2"
"SSP245_N2O",1859,"Ca",285.993078552476,"ppmv CO2"
"SSP245_N2O",1860,"Ca",286.115248927756,"ppmv CO2"
"SSP245_N2O",1861,"Ca",286.28540665864,"ppmv CO2"
"SSP245_N2O",1862,"Ca",286.490415163717,"ppmv CO2"
"SSP245_N2O",1863,"Ca",286.677045501227,"ppmv CO2"
"SSP245_N2O",1864,"Ca",286.827311587307,"ppmv CO2"
"SSP245_N2O",1865,"Ca",286.975567627318,"ppmv CO2"
"SSP245_N2O",1866,"Ca",287.131791514372,"ppmv CO2"
"SSP245_N2O",1867,"Ca",287.294613946709,"ppmv CO2"
"SSP245_N2O",1868,"Ca",287.46034671412,"ppmv CO2"
"SSP245_N2O",1869,"Ca",287.625328482448,"ppmv CO2"
"SSP245_N2O",1870,"Ca",287.787904889752,"ppmv CO2"
"SSP245_N2O",1871,"Ca",287.946911078138,"ppmv CO2"
"SSP245_N2O",1872,"Ca",288.112541860088,"ppmv CO2"
"SSP245_N2O",1873,"Ca",288.326873178438,"ppmv CO2"
"SSP245_N2O",1874,"Ca",288.579586210155,"ppmv CO2"
"SSP245_N2O",1875,"Ca",288.827415572036,"ppmv CO2"
"SSP245_N2O",1876,"Ca",289.074107570734,"ppmv CO2"
"SSP245_N2O",1877,"Ca",289.32480658231,"ppmv CO2"
"SSP245_N2O",1878,"Ca",289.571034445316,"ppmv CO2"
"SSP245_N2O",1879,"Ca",289.815444523586,"ppmv CO2"
"SSP245_N2O",1880,"Ca",290.06676799777,"ppmv CO2"
"SSP245_N2O",1881,"Ca",290.33025585456,"ppmv CO2"
"SSP245_N2O",1882,"Ca",290.615271348405,"ppmv CO2"
"SSP245_N2O",1883,"Ca",290.890814838459,"ppmv CO2"
"SSP245_N2O",1884,"Ca",291.134510043545,"ppmv CO2"
"SSP245_N2O",1885,"Ca",291.278636964401,"ppmv CO2"
"SSP245_N2O",1886,"Ca",291.313940902287,"ppmv CO2"
"SSP245_N2O",1887,"Ca",291.364746364424,"ppmv CO2"
"SSP245_N2O",1888,"Ca",291.476400482251,"ppmv CO2"
"SSP245_N2O",1889,"Ca",291.634434039163,"ppmv CO2"
"SSP245_N2O",1890,"Ca",291.819023557131,"ppmv CO2"
"SSP245_N2O",1891,"Ca",292.005545934232,"ppmv CO2"
"SSP245_N2O",1892,"Ca",292.185948124578,"ppmv CO2"
"SSP245_N2O",1893,"Ca",292.373128645724,"ppmv CO2"
"SSP245_N2O",1894,"Ca",292.579960127067,"ppmv CO2"
"SSP245_N2O",1895,"Ca",292.813999902627,"ppmv CO2"
"SSP245_N2O",1896,"Ca",293.078776333385,"ppmv CO2"
"SSP245_N2O",1897,"Ca",293.353441576916,"ppmv CO2"
"SSP245_N2O",1898,"Ca",293.615957694967,"ppmv CO2"
"SSP245_N2O",1899,"Ca",293.867242210264,"ppmv CO2"
"SSP245_N2O",1900,"Ca",294.130338755346,"ppmv CO2"
"SSP245_N2O",1901,"Ca",294.414702354655,"ppmv CO2"
"SSP245_N2O",1902,"Ca",294.742472598366,"ppmv CO2"
"SSP245_N2O",1903,"Ca",295.101298268545,"ppmv CO2"
"SSP245_N2O",1904,"Ca",295.433286428209,"ppmv CO2"
"SSP245_N2O",1905,"Ca",295.729744820152,"ppmv CO2"
"SSP245_N2O",1906,"Ca",296.046973428993,"ppmv CO2"
"SSP245_N2O",1907,"Ca",296.443119650441,"ppmv CO2"
"SSP245_N2O",1908,"Ca",296.90009479923,"ppmv CO2"
"SSP245_N2O",1909,"Ca",297.367750738463,"ppmv CO2"
"SSP245_N2O",1910,"Ca",297.831926604939,"ppmv CO2"
"SSP245_N2O",1911,"Ca",298.309909092564,"ppmv CO2"
"SSP245_N2O",1912,"Ca",298.766861911661,"ppmv CO2"
"SSP245_N2O",1913,"Ca",299.184984120532,"ppmv CO2"
"SSP245_N2O",1914,"Ca",299.563076875505,"ppmv CO2"
"SSP245_N2O",1915,"Ca",299.88808720157,"ppmv CO2"
"SSP245_N2O",1916,"Ca",300.194952299948,"ppmv CO2"
"SSP245_N2O",1917,"Ca",300.527028278894,"ppmv CO2"
"SSP245_N2O",1918,"Ca",300.885022320298,"ppmv CO2"
"SSP245_N2O",1919,"Ca",301.245565298453,"ppmv CO2"
"SSP245_N2O",1920,"Ca",301.577777329223,"ppmv CO2"
"SSP245_N2O",1921,"Ca",301.91713340862,"ppmv CO2"
"SSP245_N2O",1922,"Ca",302.265863368545,"ppmv CO2"
"SSP245_N2O",1923,"Ca",302.610841456092,"ppmv CO2"
"SSP245_N2O",1924,"Ca",302.995475732206,"ppmv CO2"
"SSP245_N2O",1925,"Ca",303.40737803599,"ppmv CO2"
"SSP245_N2O",1926,"Ca",303.820734800293,"ppmv CO2"
"SSP245_N2O",1927,"Ca",304.226903884597,"ppmv CO2"
"SSP245_N2O",1928,"Ca",304.665897867,"ppmv CO2"
"SSP245_N2O",1929,"Ca",305.137250985192,"ppmv CO2"
"SSP245_N2O",1930,"Ca",305.625700797644,"ppmv CO2"
"SSP245_N2O",1931,"Ca",306.138270323112,"ppmv CO2"
"SSP245_N2O",1932,"Ca",306.634639390171,"ppmv CO2"
"SSP245_N2O",1933,"Ca",307.044401818339,"ppmv CO2"
"SSP245_N2O",1934,"Ca",307.400159555696,"ppmv CO2"
"SSP245_N2O",1935,"Ca",307.775276109788,"ppmv CO2"
"SSP245_N2O",1936,"Ca",308.168095043673,"ppmv CO2"
"SSP245_N2O",1937,"Ca",308.589140093111,"ppmv CO2"
"SSP245_N2O",1938,"Ca",309.034133995231,"ppmv CO2"
"SSP245_N2O",1939,"Ca",309.460377651818,"ppmv CO2"
"SSP245_N2O",1940,"Ca",309.881573350607,"ppmv CO2"
"SSP245_N2O",1941,"Ca",310.326627468876,"ppmv CO2"
"SSP245_N2O",1942,"Ca",310.775451730717,"ppmv CO2"
"SSP245_N2O",1943,"Ca",311.223523773223,"ppmv CO2"
"SSP245_N2O",1944,"Ca",311.678562172872,"ppmv CO2"
"SSP245_N2O",1945,"Ca",312.130803220603,"ppmv CO2"
"SSP245_N2O",1946,"Ca",312.531126573738,"ppmv CO2"
"SSP245_N2O",1947,"Ca",312.955116197593,"ppmv CO2"
"SSP245_N2O",1948,"Ca",313.490227179736,"ppmv CO2"
"SSP245_N2O",1949,"Ca",314.079178936873,"ppmv CO2"
"SSP245_N2O",1950,"Ca",314.671586199507,"ppmv CO2"
"SSP245_N2O",1951,"Ca",315.296985633641,"ppmv CO2"
"SSP245_N2O",1952,"Ca",316.078596525428,"ppmv CO2"
"SSP245_N2O",1953,"Ca",316.977150591428,"ppmv CO2"
"SSP245_N2O",1954,"Ca",317.874986531393,"ppmv CO2"
"SSP245_N2O",1955,"Ca",318.794863542862,"ppmv CO2"
"SSP245_N2O",1956,"Ca",319.791026558625,"ppmv CO2"
"SSP245_N2O",1957,"Ca",320.881500697616,"ppmv CO2"
"SSP245_N2O",1958,"Ca",322.032991119449,"ppmv CO2"
"SSP245_N2O",1959,"Ca",323.227642868668,"ppmv CO2"
