# Output from hector version 2.5.0
year,run_name,spinup,component,variable,value,units
1941,gcam,0,ocean,carbon_DO,2.601e+04,Pg C
1941,gcam,0,ocean,carbon_HL,141.1,Pg C
1941,gcam,0,ocean,carbon_IO,8423,Pg C
1941,gcam,0,ocean,carbon_LL,787.6,Pg C
1941,gcam,0,ocean,DIC_HL,2118,umol/kg
1941,gcam,0,ocean,DIC_LL,2087,umol/kg
1941,gcam,0,ocean,HL_DO_Cflux,99.76,Pg C/yr
1941,gcam,0,ocean,atm_ocean_flux,0.4617,Pg C/yr
1941,gcam,0,ocean,OmegaAr_HL,2.184,(unitless)
1941,gcam,0,ocean,OmegaAr_LL,4.078,(unitless)
1941,gcam,0,ocean,OmegaCa_HL,3.473,(unitless)
1941,gcam,0,ocean,OmegaCa_LL,6.244,(unitless)
1941,gcam,0,ocean,PCO2_HL,247.1,uatm
1941,gcam,0,ocean,PCO2_LL,298.7,uatm
1941,gcam,0,ocean,pH_HL,8.224,pH
1941,gcam,0,ocean,pH_LL,8.171,pH
1941,gcam,0,ocean,Temp_HL,2.132,degC
1941,gcam,0,ocean,Temp_LL,22.13,degC
1941,gcam,0,ocean,ocean_c,3.536e+04,Pg C
1941,gcam,0,ocean,CO3_HL,144.8,umol/kg
1941,gcam,0,ocean,CO3_LL,259.4,umol/kg
1941,gcam,0,ocean,ocean_timesteps,1,(unitless)
1941,gcam,0,ocean,Revelle_HL,14.63,(unitless)
1941,gcam,0,ocean,Revelle_LL,8.043,(unitless)
1941,gcam,0,simpleNbox,atm_land_flux,0.256,Pg C/yr
1941,gcam,0,simpleNbox,npp,51.1,Pg C/yr
1941,gcam,0,simpleNbox,rh,50.09,Pg C/yr
1941,gcam,0,simpleNbox,Ca,293.4,ppmv CO2
1941,gcam,0,simpleNbox,atmos_c,625.6,Pg C
1941,gcam,0,simpleNbox,atmos_c_residual,0,Pg C
1941,gcam,0,simpleNbox,veg_c,505.5,Pg C
1941,gcam,0,simpleNbox,detritus_c,56.3,Pg C
1941,gcam,0,simpleNbox,soil_c,1788,Pg C
1941,gcam,0,simpleNbox,earth_c,-49.25,Pg C
1941,gcam,0,forcing,FBC,0.3487,W/m2
1941,gcam,0,forcing,FC2F6,8.655e-05,W/m2
1941,gcam,0,forcing,FCCl4,0.003167,W/m2
1941,gcam,0,forcing,FCF4,0.0001871,W/m2
1941,gcam,0,forcing,FCFC11,6.231e-06,W/m2
1941,gcam,0,forcing,FCFC113,0,W/m2
1941,gcam,0,forcing,FCFC114,2.22e-05,W/m2
1941,gcam,0,forcing,FCFC115,0,W/m2
1941,gcam,0,forcing,FCFC12,0.0001433,W/m2
1941,gcam,0,forcing,FCH3Br,5.096e-09,W/m2
1941,gcam,0,forcing,FCH3CCl3,0,W/m2
1941,gcam,0,forcing,FCH3Cl,-1.286e-05,W/m2
1941,gcam,0,forcing,FCH4,0.3014,W/m2
1941,gcam,0,forcing,FCO2,0.326,W/m2
1941,gcam,0,forcing,FH2O,0.01712,W/m2
1941,gcam,0,forcing,FHCF141b,0,W/m2
1941,gcam,0,forcing,FHCF142b,0,W/m2
1941,gcam,0,forcing,FHCF22,1.881e-05,W/m2
1941,gcam,0,forcing,FHFC125,0,W/m2
1941,gcam,0,forcing,FHFC134a,0,W/m2
1941,gcam,0,forcing,FHFC143a,0,W/m2
1941,gcam,0,forcing,FHFC227ea,0,W/m2
1941,gcam,0,forcing,FHFC23,0,W/m2
1941,gcam,0,forcing,FHFC245fa,0,W/m2
1941,gcam,0,forcing,FHFC32,0,W/m2
1941,gcam,0,forcing,FHFC4310,0,W/m2
1941,gcam,0,forcing,FN2O,0.03195,W/m2
1941,gcam,0,forcing,FO3,0.2253,W/m2
1941,gcam,0,forcing,FOC,-0.2904,W/m2
1941,gcam,0,forcing,FSF6,0,W/m2
1941,gcam,0,forcing,FSO2d,-0.181,W/m2
1941,gcam,0,forcing,FSO2i,-0.3698,W/m2
1941,gcam,0,forcing,Fhalon1211,0,W/m2
1941,gcam,0,forcing,Fhalon1301,0,W/m2
1941,gcam,0,forcing,Fhalon2402,0,W/m2
1941,gcam,0,forcing,Ftalbedo,-0.191,W/m2
1941,gcam,0,forcing,Ftot,0.2219,W/m2
1941,gcam,0,forcing,Fvol,0,W/m2
1941,gcam,0,temperature,Tgav,0.1327,degC
1941,gcam,0,temperature,flux_mixed,0.002028,W/m2
1941,gcam,0,temperature,flux_interior,0.08147,W/m2
1941,gcam,0,temperature,heatflux,0.07942,W/m2
1942,gcam,0,OH,TAU_OH,8.32,Years
1942,gcam,0,CH4,CH4,1231,ppbv CH4
1942,gcam,0,ozone,O3,37.83,DU O3
1942,gcam,0,N2O,N2O,283.5,ppbv N2O
1942,gcam,0,CF4_halocarbon,hc_concentration,37.53,pptv
1942,gcam,0,C2F6_halocarbon,hc_concentration,0.3487,pptv
1942,gcam,0,HFC23_halocarbon,hc_concentration,0,pptv
1942,gcam,0,HFC32_halocarbon,hc_concentration,0,pptv
1942,gcam,0,HFC4310_halocarbon,hc_concentration,0,pptv
1942,gcam,0,HFC125_halocarbon,hc_concentration,0,pptv
1942,gcam,0,HFC134a_halocarbon,hc_concentration,0,pptv
1942,gcam,0,HFC143a_halocarbon,hc_concentration,0,pptv
1942,gcam,0,HFC227ea_halocarbon,hc_concentration,0,pptv
1942,gcam,0,HFC245fa_halocarbon,hc_concentration,0,pptv
1942,gcam,0,SF6_halocarbon,hc_concentration,0,pptv
1942,gcam,0,CFC11_halocarbon,hc_concentration,0.03082,pptv
1942,gcam,0,CFC12_halocarbon,hc_concentration,0.6074,pptv
1942,gcam,0,CFC113_halocarbon,hc_concentration,0,pptv
1942,gcam,0,CFC114_halocarbon,hc_concentration,0.09796,pptv
1942,gcam,0,CFC115_halocarbon,hc_concentration,0,pptv
1942,gcam,0,CCl4_halocarbon,hc_concentration,25.35,pptv
1942,gcam,0,CH3CCl3_halocarbon,hc_concentration,0,pptv
1942,gcam,0,HCF22_halocarbon,hc_concentration,0.1375,pptv
1942,gcam,0,HCF141b_halocarbon,hc_concentration,0,pptv
1942,gcam,0,HCF142b_halocarbon,hc_concentration,0,pptv
1942,gcam,0,halon1211_halocarbon,hc_concentration,0,pptv
1942,gcam,0,halon1301_halocarbon,hc_concentration,0,pptv
1942,gcam,0,halon2402_halocarbon,hc_concentration,0,pptv
1942,gcam,0,CH3Br_halocarbon,hc_concentration,6.445,pptv
1942,gcam,0,CH3Cl_halocarbon,hc_concentration,443.8,pptv
1942,gcam,0,ocean,atm_ocean_flux_HL,1.097,Pg C/yr
1942,gcam,0,ocean,atm_ocean_flux_LL,-0.6269,Pg C/yr
1942,gcam,0,ocean,carbon_DO,2.601e+04,Pg C
1942,gcam,0,ocean,carbon_HL,141.1,Pg C
1942,gcam,0,ocean,carbon_IO,8423,Pg C
1942,gcam,0,ocean,carbon_LL,787.7,Pg C
1942,gcam,0,ocean,DIC_HL,2118,umol/kg
1942,gcam,0,ocean,DIC_LL,2087,umol/kg
1942,gcam,0,ocean,HL_DO_Cflux,99.76,Pg C/yr
1942,gcam,0,ocean,atm_ocean_flux,0.4705,Pg C/yr
1942,gcam,0,ocean,OmegaAr_HL,2.183,(unitless)
1942,gcam,0,ocean,OmegaAr_LL,4.076,(unitless)
1942,gcam,0,ocean,OmegaCa_HL,3.471,(unitless)
1942,gcam,0,ocean,OmegaCa_LL,6.241,(unitless)
1942,gcam,0,ocean,PCO2_HL,247.3,uatm
1942,gcam,0,ocean,PCO2_LL,299,uatm
1942,gcam,0,ocean,pH_HL,8.224,pH
1942,gcam,0,ocean,pH_LL,8.171,pH
1942,gcam,0,ocean,Temp_HL,2.133,degC
1942,gcam,0,ocean,Temp_LL,22.13,degC
1942,gcam,0,ocean,ocean_c,3.536e+04,Pg C
1942,gcam,0,ocean,CO3_HL,144.7,umol/kg
1942,gcam,0,ocean,CO3_LL,259.3,umol/kg
1942,gcam,0,ocean,ocean_timesteps,1,(unitless)
1942,gcam,0,ocean,Revelle_HL,14.64,(unitless)
1942,gcam,0,ocean,Revelle_LL,8.047,(unitless)
1942,gcam,0,simpleNbox,atm_land_flux,0.2459,Pg C/yr
1942,gcam,0,simpleNbox,npp,51.11,Pg C/yr
1942,gcam,0,simpleNbox,rh,50.1,Pg C/yr
1942,gcam,0,simpleNbox,Ca,293.7,ppmv CO2
1942,gcam,0,simpleNbox,atmos_c,626.2,Pg C
1942,gcam,0,simpleNbox,atmos_c_residual,0,Pg C
1942,gcam,0,simpleNbox,veg_c,505.6,Pg C
1942,gcam,0,simpleNbox,detritus_c,56.31,Pg C
1942,gcam,0,simpleNbox,soil_c,1788,Pg C
1942,gcam,0,simpleNbox,earth_c,-50.59,Pg C
1942,gcam,0,forcing,FBC,0.349,W/m2
1942,gcam,0,forcing,FC2F6,9.067e-05,W/m2
1942,gcam,0,forcing,FCCl4,0.003296,W/m2
1942,gcam,0,forcing,FCF4,0.0002026,W/m2
1942,gcam,0,forcing,FCFC11,7.704e-06,W/m2
1942,gcam,0,forcing,FCFC113,0,W/m2
1942,gcam,0,forcing,FCFC114,3.037e-05,W/m2
1942,gcam,0,forcing,FCFC115,0,W/m2
1942,gcam,0,forcing,FCFC12,0.0001944,W/m2
1942,gcam,0,forcing,FCH3Br,5.096e-09,W/m2
1942,gcam,0,forcing,FCH3CCl3,0,W/m2
1942,gcam,0,forcing,FCH3Cl,-1.286e-05,W/m2
1942,gcam,0,forcing,FCH4,0.3033,W/m2
1942,gcam,0,forcing,FCO2,0.3312,W/m2
1942,gcam,0,forcing,FH2O,0.01723,W/m2
1942,gcam,0,forcing,FHCF141b,0,W/m2
1942,gcam,0,forcing,FHCF142b,0,W/m2
1942,gcam,0,forcing,FHCF22,2.749e-05,W/m2
1942,gcam,0,forcing,FHFC125,0,W/m2
1942,gcam,0,forcing,FHFC134a,0,W/m2
1942,gcam,0,forcing,FHFC143a,0,W/m2
1942,gcam,0,forcing,FHFC227ea,0,W/m2
1942,gcam,0,forcing,FHFC23,0,W/m2
1942,gcam,0,forcing,FHFC245fa,0,W/m2
1942,gcam,0,forcing,FHFC32,0,W/m2
1942,gcam,0,forcing,FHFC4310,0,W/m2
1942,gcam,0,forcing,FN2O,0.03209,W/m2
1942,gcam,0,forcing,FO3,0.2282,W/m2
1942,gcam,0,forcing,FOC,-0.2899,W/m2
1942,gcam,0,forcing,FSF6,0,W/m2
1942,gcam,0,forcing,FSO2d,-0.1835,W/m2
1942,gcam,0,forcing,FSO2i,-0.3738,W/m2
1942,gcam,0,forcing,Fhalon1211,0,W/m2
1942,gcam,0,forcing,Fhalon1301,0,W/m2
1942,gcam,0,forcing,Fhalon2402,0,W/m2
1942,gcam,0,forcing,Ftalbedo,-0.192,W/m2
1942,gcam,0,forcing,Ftot,0.2257,W/m2
1942,gcam,0,forcing,Fvol,0,W/m2
1942,gcam,0,temperature,Tgav,0.1335,degC
1942,gcam,0,temperature,flux_mixed,0.003671,W/m2
1942,gcam,0,temperature,flux_interior,0.08394,W/m2
1942,gcam,0,temperature,heatflux,0.08342,W/m2
1943,gcam,0,OH,TAU_OH,8.326,Years
1943,gcam,0,CH4,CH4,1235,ppbv CH4
1943,gcam,0,ozone,O3,37.9,DU O3
1943,gcam,0,N2O,N2O,283.6,ppbv N2O
1943,gcam,0,CF4_halocarbon,hc_concentration,37.74,pptv
1943,gcam,0,C2F6_halocarbon,hc_concentration,0.3639,pptv
1943,gcam,0,HFC23_halocarbon,hc_concentration,0,pptv
1943,gcam,0,HFC32_halocarbon,hc_concentration,0,pptv
1943,gcam,0,HFC4310_halocarbon,hc_concentration,0,pptv
1943,gcam,0,HFC125_halocarbon,hc_concentration,0,pptv
1943,gcam,0,HFC134a_halocarbon,hc_concentration,0,pptv
1943,gcam,0,HFC143a_halocarbon,hc_concentration,0,pptv
1943,gcam,0,HFC227ea_halocarbon,hc_concentration,0,pptv
1943,gcam,0,HFC245fa_halocarbon,hc_concentration,0,pptv
1943,gcam,0,SF6_halocarbon,hc_concentration,0,pptv
1943,gcam,0,CFC11_halocarbon,hc_concentration,0.04302,pptv
1943,gcam,0,CFC12_halocarbon,hc_concentration,0.8009,pptv
1943,gcam,0,CFC113_halocarbon,hc_concentration,0,pptv
1943,gcam,0,CFC114_halocarbon,hc_concentration,0.1356,pptv
1943,gcam,0,CFC115_halocarbon,hc_concentration,0,pptv
1943,gcam,0,CCl4_halocarbon,hc_concentration,26.33,pptv
1943,gcam,0,CH3CCl3_halocarbon,hc_concentration,0,pptv
1943,gcam,0,HCF22_halocarbon,hc_concentration,0.1876,pptv
1943,gcam,0,HCF141b_halocarbon,hc_concentration,0,pptv
1943,gcam,0,HCF142b_halocarbon,hc_concentration,0,pptv
1943,gcam,0,halon1211_halocarbon,hc_concentration,0,pptv
1943,gcam,0,halon1301_halocarbon,hc_concentration,0,pptv
1943,gcam,0,halon2402_halocarbon,hc_concentration,0,pptv
1943,gcam,0,CH3Br_halocarbon,hc_concentration,6.445,pptv
1943,gcam,0,CH3Cl_halocarbon,hc_concentration,443.8,pptv
1943,gcam,0,ocean,atm_ocean_flux_HL,1.098,Pg C/yr
1943,gcam,0,ocean,atm_ocean_flux_LL,-0.6206,Pg C/yr
1943,gcam,0,ocean,carbon_DO,2.601e+04,Pg C
1943,gcam,0,ocean,carbon_HL,141.1,Pg C
1943,gcam,0,ocean,carbon_IO,8423,Pg C
1943,gcam,0,ocean,carbon_LL,787.7,Pg C
1943,gcam,0,ocean,DIC_HL,2119,umol/kg
1943,gcam,0,ocean,DIC_LL,2087,umol/kg
1943,gcam,0,ocean,HL_DO_Cflux,99.77,Pg C/yr
1943,gcam,0,ocean,atm_ocean_flux,0.4778,Pg C/yr
1943,gcam,0,ocean,OmegaAr_HL,2.182,(unitless)
1943,gcam,0,ocean,OmegaAr_LL,4.074,(unitless)
1943,gcam,0,ocean,OmegaCa_HL,3.469,(unitless)
1943,gcam,0,ocean,OmegaCa_LL,6.238,(unitless)
1943,gcam,0,ocean,PCO2_HL,247.5,uatm
1943,gcam,0,ocean,PCO2_LL,299.2,uatm
1943,gcam,0,ocean,pH_HL,8.223,pH
1943,gcam,0,ocean,pH_LL,8.171,pH
1943,gcam,0,ocean,Temp_HL,2.134,degC
1943,gcam,0,ocean,Temp_LL,22.13,degC
1943,gcam,0,ocean,ocean_c,3.536e+04,Pg C
1943,gcam,0,ocean,CO3_HL,144.6,umol/kg
1943,gcam,0,ocean,CO3_LL,259.2,umol/kg
1943,gcam,0,ocean,ocean_timesteps,1,(unitless)
1943,gcam,0,ocean,Revelle_HL,14.65,(unitless)
1943,gcam,0,ocean,Revelle_LL,8.052,(unitless)
1943,gcam,0,simpleNbox,atm_land_flux,0.2597,Pg C/yr
1943,gcam,0,simpleNbox,npp,51.13,Pg C/yr
1943,gcam,0,simpleNbox,rh,50.11,Pg C/yr
1943,gcam,0,simpleNbox,Ca,294,ppmv CO2
1943,gcam,0,simpleNbox,atmos_c,626.9,Pg C
1943,gcam,0,simpleNbox,atmos_c_residual,0,Pg C
1943,gcam,0,simpleNbox,veg_c,505.7,Pg C
1943,gcam,0,simpleNbox,detritus_c,56.33,Pg C
1943,gcam,0,simpleNbox,soil_c,1789,Pg C
1943,gcam,0,simpleNbox,earth_c,-51.96,Pg C
1943,gcam,0,forcing,FBC,0.3494,W/m2
1943,gcam,0,forcing,FC2F6,9.462e-05,W/m2
1943,gcam,0,forcing,FCCl4,0.003423,W/m2
1943,gcam,0,forcing,FCF4,0.0002188,W/m2
1943,gcam,0,forcing,FCFC11,1.076e-05,W/m2
1943,gcam,0,forcing,FCFC113,0,W/m2
1943,gcam,0,forcing,FCFC114,4.204e-05,W/m2
1943,gcam,0,forcing,FCFC115,0,W/m2
1943,gcam,0,forcing,FCFC12,0.0002563,W/m2
1943,gcam,0,forcing,FCH3Br,5.096e-09,W/m2
1943,gcam,0,forcing,FCH3CCl3,0,W/m2
1943,gcam,0,forcing,FCH3Cl,-1.286e-05,W/m2
1943,gcam,0,forcing,FCH4,0.3053,W/m2
1943,gcam,0,forcing,FCO2,0.3364,W/m2
1943,gcam,0,forcing,FH2O,0.01734,W/m2
1943,gcam,0,forcing,FHCF141b,0,W/m2
1943,gcam,0,forcing,FHCF142b,0,W/m2
1943,gcam,0,forcing,FHCF22,3.751e-05,W/m2
1943,gcam,0,forcing,FHFC125,0,W/m2
1943,gcam,0,forcing,FHFC134a,0,W/m2
1943,gcam,0,forcing,FHFC143a,0,W/m2
1943,gcam,0,forcing,FHFC227ea,0,W/m2
1943,gcam,0,forcing,FHFC23,0,W/m2
1943,gcam,0,forcing,FHFC245fa,0,W/m2
1943,gcam,0,forcing,FHFC32,0,W/m2
1943,gcam,0,forcing,FHFC4310,0,W/m2
1943,gcam,0,forcing,FN2O,0.03232,W/m2
1943,gcam,0,forcing,FO3,0.2312,W/m2
1943,gcam,0,forcing,FOC,-0.2895,W/m2
1943,gcam,0,forcing,FSF6,0,W/m2
1943,gcam,0,forcing,FSO2d,-0.1859,W/m2
1943,gcam,0,forcing,FSO2i,-0.3778,W/m2
1943,gcam,0,forcing,Fhalon1211,0,W/m2
1943,gcam,0,forcing,Fhalon1301,0,W/m2
1943,gcam,0,forcing,Fhalon2402,0,W/m2
1943,gcam,0,forcing,Ftalbedo,-0.193,W/m2
1943,gcam,0,forcing,Ftot,0.2298,W/m2
1943,gcam,0,forcing,Fvol,0,W/m2
1943,gcam,0,temperature,Tgav,0.1345,degC
1943,gcam,0,temperature,flux_mixed,0.005031,W/m2
1943,gcam,0,temperature,flux_interior,0.08691,W/m2
1943,gcam,0,temperature,heatflux,0.0876,W/m2
1944,gcam,0,OH,TAU_OH,8.332,Years
1944,gcam,0,CH4,CH4,1240,ppbv CH4
1944,gcam,0,ozone,O3,37.97,DU O3
1944,gcam,0,N2O,N2O,283.7,ppbv N2O
1944,gcam,0,CF4_halocarbon,hc_concentration,37.95,pptv
1944,gcam,0,C2F6_halocarbon,hc_concentration,0.3785,pptv
1944,gcam,0,HFC23_halocarbon,hc_concentration,0,pptv
1944,gcam,0,HFC32_halocarbon,hc_concentration,0,pptv
1944,gcam,0,HFC4310_halocarbon,hc_concentration,0,pptv
1944,gcam,0,HFC125_halocarbon,hc_concentration,0,pptv
1944,gcam,0,HFC134a_halocarbon,hc_concentration,0,pptv
1944,gcam,0,HFC143a_halocarbon,hc_concentration,0,pptv
1944,gcam,0,HFC227ea_halocarbon,hc_concentration,0,pptv
1944,gcam,0,HFC245fa_halocarbon,hc_concentration,0,pptv
1944,gcam,0,SF6_halocarbon,hc_concentration,0,pptv
1944,gcam,0,CFC11_halocarbon,hc_concentration,0.05496,pptv
1944,gcam,0,CFC12_halocarbon,hc_concentration,1.063,pptv
1944,gcam,0,CFC113_halocarbon,hc_concentration,0,pptv
1944,gcam,0,CFC114_halocarbon,hc_concentration,0.1845,pptv
1944,gcam,0,CFC115_halocarbon,hc_concentration,0,pptv
1944,gcam,0,CCl4_halocarbon,hc_concentration,27.31,pptv
1944,gcam,0,CH3CCl3_halocarbon,hc_concentration,0,pptv
1944,gcam,0,HCF22_halocarbon,hc_concentration,0.2439,pptv
1944,gcam,0,HCF141b_halocarbon,hc_concentration,0,pptv
1944,gcam,0,HCF142b_halocarbon,hc_concentration,0,pptv
1944,gcam,0,halon1211_halocarbon,hc_concentration,0,pptv
1944,gcam,0,halon1301_halocarbon,hc_concentration,0,pptv
1944,gcam,0,halon2402_halocarbon,hc_concentration,0,pptv
1944,gcam,0,CH3Br_halocarbon,hc_concentration,6.445,pptv
1944,gcam,0,CH3Cl_halocarbon,hc_concentration,443.8,pptv
1944,gcam,0,ocean,atm_ocean_flux_HL,1.1,Pg C/yr
1944,gcam,0,ocean,atm_ocean_flux_LL,-0.6146,Pg C/yr
1944,gcam,0,ocean,carbon_DO,2.601e+04,Pg C
1944,gcam,0,ocean,carbon_HL,141.1,Pg C
1944,gcam,0,ocean,carbon_IO,8423,Pg C
1944,gcam,0,ocean,carbon_LL,787.8,Pg C
1944,gcam,0,ocean,DIC_HL,2119,umol/kg
1944,gcam,0,ocean,DIC_LL,2087,umol/kg
1944,gcam,0,ocean,HL_DO_Cflux,99.77,Pg C/yr
1944,gcam,0,ocean,atm_ocean_flux,0.4851,Pg C/yr
1944,gcam,0,ocean,OmegaAr_HL,2.18,(unitless)
1944,gcam,0,ocean,OmegaAr_LL,4.073,(unitless)
1944,gcam,0,ocean,OmegaCa_HL,3.466,(unitless)
1944,gcam,0,ocean,OmegaCa_LL,6.236,(unitless)
1944,gcam,0,ocean,PCO2_HL,247.7,uatm
1944,gcam,0,ocean,PCO2_LL,299.4,uatm
1944,gcam,0,ocean,pH_HL,8.223,pH
1944,gcam,0,ocean,pH_LL,8.171,pH
1944,gcam,0,ocean,Temp_HL,2.135,degC
1944,gcam,0,ocean,Temp_LL,22.13,degC
1944,gcam,0,ocean,ocean_c,3.536e+04,Pg C
1944,gcam,0,ocean,CO3_HL,144.5,umol/kg
1944,gcam,0,ocean,CO3_LL,259.1,umol/kg
1944,gcam,0,ocean,ocean_timesteps,1,(unitless)
1944,gcam,0,ocean,Revelle_HL,14.66,(unitless)
1944,gcam,0,ocean,Revelle_LL,8.056,(unitless)
1944,gcam,0,simpleNbox,atm_land_flux,0.2636,Pg C/yr
1944,gcam,0,simpleNbox,npp,51.15,Pg C/yr
1944,gcam,0,simpleNbox,rh,50.12,Pg C/yr
1944,gcam,0,simpleNbox,Ca,294.3,ppmv CO2
1944,gcam,0,simpleNbox,atmos_c,627.5,Pg C
1944,gcam,0,simpleNbox,atmos_c_residual,0,Pg C
1944,gcam,0,simpleNbox,veg_c,505.8,Pg C
1944,gcam,0,simpleNbox,detritus_c,56.35,Pg C
1944,gcam,0,simpleNbox,soil_c,1789,Pg C
1944,gcam,0,simpleNbox,earth_c,-53.35,Pg C
1944,gcam,0,forcing,FBC,0.3497,W/m2
1944,gcam,0,forcing,FC2F6,9.842e-05,W/m2
1944,gcam,0,forcing,FCCl4,0.003551,W/m2
1944,gcam,0,forcing,FCF4,0.0002359,W/m2
1944,gcam,0,forcing,FCFC11,1.374e-05,W/m2
1944,gcam,0,forcing,FCFC113,0,W/m2
1944,gcam,0,forcing,FCFC114,5.72e-05,W/m2
1944,gcam,0,forcing,FCFC115,0,W/m2
1944,gcam,0,forcing,FCFC12,0.0003403,W/m2
1944,gcam,0,forcing,FCH3Br,5.096e-09,W/m2
1944,gcam,0,forcing,FCH3CCl3,0,W/m2
1944,gcam,0,forcing,FCH3Cl,-1.286e-05,W/m2
1944,gcam,0,forcing,FCH4,0.3073,W/m2
1944,gcam,0,forcing,FCO2,0.3417,W/m2
1944,gcam,0,forcing,FH2O,0.01746,W/m2
1944,gcam,0,forcing,FHCF141b,0,W/m2
1944,gcam,0,forcing,FHCF142b,0,W/m2
1944,gcam,0,forcing,FHCF22,4.878e-05,W/m2
1944,gcam,0,forcing,FHFC125,0,W/m2
1944,gcam,0,forcing,FHFC134a,0,W/m2
1944,gcam,0,forcing,FHFC143a,0,W/m2
1944,gcam,0,forcing,FHFC227ea,0,W/m2
1944,gcam,0,forcing,FHFC23,0,W/m2
1944,gcam,0,forcing,FHFC245fa,0,W/m2
1944,gcam,0,forcing,FHFC32,0,W/m2
1944,gcam,0,forcing,FHFC4310,0,W/m2
1944,gcam,0,forcing,FN2O,0.03265,W/m2
1944,gcam,0,forcing,FO3,0.2341,W/m2
1944,gcam,0,forcing,FOC,-0.289,W/m2
1944,gcam,0,forcing,FSF6,0,W/m2
1944,gcam,0,forcing,FSO2d,-0.1884,W/m2
1944,gcam,0,forcing,FSO2i,-0.3817,W/m2
1944,gcam,0,forcing,Fhalon1211,0,W/m2
1944,gcam,0,forcing,Fhalon1301,0,W/m2
1944,gcam,0,forcing,Fhalon2402,0,W/m2
1944,gcam,0,forcing,Ftalbedo,-0.194,W/m2
1944,gcam,0,forcing,Ftot,0.2342,W/m2
1944,gcam,0,forcing,Fvol,0,W/m2
1944,gcam,0,temperature,Tgav,0.1358,degC
1944,gcam,0,temperature,flux_mixed,0.0062,W/m2
1944,gcam,0,temperature,flux_interior,0.09015,W/m2
1944,gcam,0,temperature,heatflux,0.09185,W/m2
1945,gcam,0,OH,TAU_OH,8.339,Years
1945,gcam,0,CH4,CH4,1244,ppbv CH4
1945,gcam,0,ozone,O3,38.04,DU O3
1945,gcam,0,N2O,N2O,283.8,ppbv N2O
1945,gcam,0,CF4_halocarbon,hc_concentration,38.17,pptv
1945,gcam,0,C2F6_halocarbon,hc_concentration,0.3927,pptv
1945,gcam,0,HFC23_halocarbon,hc_concentration,0,pptv
1945,gcam,0,HFC32_halocarbon,hc_concentration,0,pptv
1945,gcam,0,HFC4310_halocarbon,hc_concentration,0,pptv
1945,gcam,0,HFC125_halocarbon,hc_concentration,0,pptv
1945,gcam,0,HFC134a_halocarbon,hc_concentration,0,pptv
1945,gcam,0,HFC143a_halocarbon,hc_concentration,0,pptv
1945,gcam,0,HFC227ea_halocarbon,hc_concentration,0,pptv
1945,gcam,0,HFC245fa_halocarbon,hc_concentration,0,pptv
1945,gcam,0,SF6_halocarbon,hc_concentration,0,pptv
1945,gcam,0,CFC11_halocarbon,hc_concentration,0.07307,pptv
1945,gcam,0,CFC12_halocarbon,hc_concentration,1.408,pptv
1945,gcam,0,CFC113_halocarbon,hc_concentration,0.05507,pptv
1945,gcam,0,CFC114_halocarbon,hc_concentration,0.3092,pptv
1945,gcam,0,CFC115_halocarbon,hc_concentration,0,pptv
1945,gcam,0,CCl4_halocarbon,hc_concentration,28.3,pptv
1945,gcam,0,CH3CCl3_halocarbon,hc_concentration,0,pptv
1945,gcam,0,HCF22_halocarbon,hc_concentration,0.3059,pptv
1945,gcam,0,HCF141b_halocarbon,hc_concentration,0,pptv
1945,gcam,0,HCF142b_halocarbon,hc_concentration,0,pptv
1945,gcam,0,halon1211_halocarbon,hc_concentration,0,pptv
1945,gcam,0,halon1301_halocarbon,hc_concentration,0,pptv
1945,gcam,0,halon2402_halocarbon,hc_concentration,0,pptv
1945,gcam,0,CH3Br_halocarbon,hc_concentration,6.445,pptv
1945,gcam,0,CH3Cl_halocarbon,hc_concentration,443.8,pptv
1945,gcam,0,ocean,atm_ocean_flux_HL,1.103,Pg C/yr
1945,gcam,0,ocean,atm_ocean_flux_LL,-0.6139,Pg C/yr
1945,gcam,0,ocean,carbon_DO,2.601e+04,Pg C
1945,gcam,0,ocean,carbon_HL,141.1,Pg C
1945,gcam,0,ocean,carbon_IO,8423,Pg C
1945,gcam,0,ocean,carbon_LL,787.9,Pg C
1945,gcam,0,ocean,DIC_HL,2119,umol/kg
1945,gcam,0,ocean,DIC_LL,2087,umol/kg
1945,gcam,0,ocean,HL_DO_Cflux,99.78,Pg C/yr
1945,gcam,0,ocean,atm_ocean_flux,0.4888,Pg C/yr
1945,gcam,0,ocean,OmegaAr_HL,2.179,(unitless)
1945,gcam,0,ocean,OmegaAr_LL,4.071,(unitless)
1945,gcam,0,ocean,OmegaCa_HL,3.464,(unitless)
1945,gcam,0,ocean,OmegaCa_LL,6.233,(unitless)
1945,gcam,0,ocean,PCO2_HL,248,uatm
1945,gcam,0,ocean,PCO2_LL,299.7,uatm
1945,gcam,0,ocean,pH_HL,8.223,pH
1945,gcam,0,ocean,pH_LL,8.17,pH
1945,gcam,0,ocean,Temp_HL,2.136,degC
1945,gcam,0,ocean,Temp_LL,22.14,degC
1945,gcam,0,ocean,ocean_c,3.536e+04,Pg C
1945,gcam,0,ocean,CO3_HL,144.4,umol/kg
1945,gcam,0,ocean,CO3_LL,259,umol/kg
1945,gcam,0,ocean,ocean_timesteps,1,(unitless)
1945,gcam,0,ocean,Revelle_HL,14.67,(unitless)
1945,gcam,0,ocean,Revelle_LL,8.061,(unitless)
